time,open,high,low,close,position,strategy,status_trade,pts_final,cstrategy,equity
2024-01-03 13:05:00,134575.0,134655.0,134560.0,134570.0,0,0.0,0,0.0,-1916.0,28084.0
2024-01-03 13:10:00,134570.0,134695.0,134530.0,134625.0,1,-82.0,-1,-400.0,-1998.0,28002.0
2024-01-03 13:15:00,134625.0,134670.0,134530.0,134535.0,0,0.0,0,0.0,-1998.0,28002.0
2024-01-03 13:20:00,134530.0,134575.0,134415.0,134450.0,-1,-82.0,-1,-400.0,-2080.0,27920.0
2024-01-03 13:25:00,134445.0,134575.0,134445.0,134465.0,0,0.0,0,0.0,-2080.0,27920.0
2024-01-03 13:30:00,134470.0,134615.0,134460.0,134550.0,1,-82.0,-1,-400.0,-2162.0,27838.0
2024-01-03 13:35:00,134550.0,134580.0,134460.0,134460.0,-1,-82.0,-1,-400.0,-2244.0,27756.0
2024-01-03 13:40:00,134465.0,134475.0,134365.0,134455.0,-1,-82.0,-1,-400.0,-2326.0,27674.0
2024-01-03 13:45:00,134455.0,134535.0,134435.0,134520.0,1,-82.0,-1,-400.0,-2408.0,27592.0
2024-01-03 13:50:00,134520.0,134595.0,134500.0,134570.0,1,-82.0,-1,-400.0,-2490.0,27510.0
2024-01-03 13:55:00,134565.0,134575.0,134505.0,134530.0,0,0.0,0,0.0,-2490.0,27510.0
2024-01-03 14:00:00,134530.0,134560.0,134400.0,134450.0,-1,-82.0,-1,-400.0,-2572.0,27428.0
2024-01-03 14:05:00,134450.0,134455.0,134330.0,134345.0,-1,-82.0,-1,-400.0,-2654.0,27346.0
2024-01-03 14:10:00,134345.0,134420.0,134310.0,134395.0,0,0.0,0,0.0,-2654.0,27346.0
2024-01-03 14:15:00,134395.0,134570.0,134390.0,134530.0,1,-82.0,-1,-400.0,-2736.0,27264.0
2024-01-03 14:20:00,134530.0,134740.0,134510.0,134670.0,1,-82.0,-1,-400.0,-2818.0,27182.0
2024-01-03 14:25:00,134670.0,134830.0,134660.0,134775.0,1,-82.0,-1,-400.0,-2900.0,27100.0
2024-01-03 14:30:00,134780.0,134845.0,134715.0,134800.0,1,-82.0,-1,-400.0,-2982.0,27018.0
2024-01-03 14:35:00,134800.0,134845.0,134710.0,134710.0,0,0.0,0,0.0,-2982.0,27018.0
2024-01-03 14:40:00,134710.0,134790.0,134685.0,134735.0,1,-82.0,-1,-400.0,-3064.0,26936.0
2024-01-03 14:45:00,134735.0,134810.0,134700.0,134795.0,1,-82.0,-1,-400.0,-3146.0,26854.0
2024-01-03 14:50:00,134800.0,134800.0,134730.0,134765.0,0,0.0,0,0.0,-3146.0,26854.0
2024-01-03 14:55:00,134760.0,134975.0,134750.0,134950.0,1,-82.0,-1,-400.0,-3228.0,26772.0
2024-01-03 15:00:00,134945.0,134990.0,134880.0,134955.0,1,-82.0,-1,-400.0,-3310.0,26690.0
2024-01-03 15:05:00,134955.0,135045.0,134930.0,134970.0,1,-82.0,-1,-400.0,-3392.0,26608.0
2024-01-03 15:10:00,134975.0,135035.0,134935.0,134970.0,0,0.0,0,0.0,-3392.0,26608.0
2024-01-03 15:15:00,134965.0,134985.0,134905.0,134970.0,0,0.0,0,0.0,-3392.0,26608.0
2024-01-03 15:20:00,134970.0,135140.0,134940.0,135085.0,1,-82.0,-1,-400.0,-3474.0,26526.0
2024-01-03 15:25:00,135085.0,135150.0,135050.0,135075.0,0,0.0,0,0.0,-3474.0,26526.0
2024-01-03 15:30:00,135075.0,135100.0,134910.0,134930.0,0,0.0,0,0.0,-3474.0,26526.0
2024-01-03 15:35:00,134935.0,134945.0,134870.0,134940.0,1,-82.0,-1,-400.0,-3556.0,26444.0
2024-01-03 15:40:00,134940.0,134955.0,134775.0,134815.0,-1,298.0,1,1500.0,-3258.0,26742.0
2024-01-03 15:45:00,134815.0,134850.0,134740.0,134765.0,-1,298.0,1,1500.0,-2960.0,27040.0
2024-01-03 15:50:00,134765.0,134800.0,134690.0,134705.0,-1,-82.0,-1,-400.0,-3042.0,26958.0
2024-01-03 15:55:00,134710.0,134875.0,134695.0,134795.0,0,0.0,0,0.0,-3042.0,26958.0
2024-01-03 16:00:00,134795.0,134815.0,134630.0,134655.0,-1,-82.0,-1,-400.0,-3124.0,26876.0
2024-01-03 16:05:00,134655.0,134715.0,134555.0,134665.0,0,0.0,0,0.0,-3124.0,26876.0
2024-01-03 16:10:00,134665.0,134765.0,134575.0,134620.0,-1,-82.0,-1,-400.0,-3206.0,26794.0
2024-01-03 16:15:00,134625.0,134775.0,134580.0,134750.0,0,0.0,0,0.0,-3206.0,26794.0
2024-01-03 16:20:00,134750.0,134765.0,134610.0,134750.0,0,0.0,0,0.0,-3206.0,26794.0
2024-01-03 16:25:00,134750.0,135070.0,134720.0,135015.0,1,-82.0,-1,-400.0,-3288.0,26712.0
2024-01-03 16:30:00,135020.0,135110.0,134830.0,134905.0,0,0.0,0,0.0,-3288.0,26712.0
2024-01-03 16:35:00,134900.0,134935.0,134770.0,134805.0,-1,298.0,1,1500.0,-2990.0,27010.0
2024-01-03 16:40:00,134805.0,134835.0,134725.0,134750.0,-1,298.0,1,1500.0,-2692.0,27308.0
2024-01-03 16:45:00,134750.0,134775.0,134665.0,134670.0,-1,298.0,1,1500.0,-2394.0,27606.0
2024-01-03 16:50:00,134675.0,134700.0,134610.0,134660.0,-1,298.0,1,1500.0,-2096.0,27904.0
2024-01-03 16:55:00,134660.0,134675.0,134610.0,134635.0,-1,298.0,1,1500.0,-1798.0,28202.0
2024-01-03 17:00:00,134635.0,134665.0,134565.0,134650.0,0,0.0,0,0.0,-1798.0,28202.0
2024-01-03 17:05:00,134650.0,134720.0,134580.0,134700.0,0,0.0,0,0.0,-1798.0,28202.0
2024-01-03 17:10:00,134700.0,134730.0,134650.0,134700.0,0,0.0,0,0.0,-1798.0,28202.0
2024-01-03 17:15:00,134705.0,134705.0,134565.0,134650.0,-1,298.0,1,1500.0,-1500.0,28500.0
2024-01-03 17:20:00,134645.0,134700.0,134590.0,134635.0,-1,298.0,1,1500.0,-1202.0,28798.0
2024-01-03 17:25:00,134630.0,134690.0,134600.0,134685.0,0,0.0,0,0.0,-1202.0,28798.0
2024-01-03 17:30:00,134685.0,134740.0,134510.0,134520.0,-1,298.0,1,1500.0,-904.0,29096.0
2024-01-03 17:35:00,134525.0,134555.0,134420.0,134485.0,-1,298.0,1,1500.0,-606.0,29394.0
2024-01-03 17:40:00,134485.0,134550.0,134450.0,134465.0,-1,298.0,1,1500.0,-308.0,29692.0
2024-01-03 17:45:00,134465.0,134550.0,134440.0,134475.0,0,0.0,0,0.0,-308.0,29692.0
2024-01-03 17:50:00,134480.0,134480.0,134370.0,134420.0,-1,298.0,1,1500.0,-10.0,29990.0
2024-01-03 17:55:00,134420.0,134475.0,134405.0,134460.0,0,0.0,0,0.0,-10.0,29990.0
2024-01-03 18:00:00,134460.0,134465.0,134340.0,134365.0,0,0.0,0,0.0,-10.0,29990.0
2024-01-03 18:05:00,134365.0,134410.0,134330.0,134380.0,0,0.0,0,0.0,-10.0,29990.0
2024-01-03 18:10:00,134380.0,134465.0,134355.0,134450.0,0,0.0,0,0.0,-10.0,29990.0
2024-01-03 18:15:00,134450.0,134525.0,134370.0,134465.0,0,0.0,0,0.0,-10.0,29990.0
2024-01-03 18:20:00,134465.0,134600.0,134450.0,134600.0,0,0.0,0,0.0,-10.0,29990.0
2024-01-04 09:00:00,134650.0,134715.0,134315.0,134400.0,-1,298.0,1,1500.0,288.0,30288.0
2024-01-04 09:05:00,134400.0,134410.0,134220.0,134285.0,-1,298.0,1,1500.0,586.0,30586.0
2024-01-04 09:10:00,134285.0,134320.0,134260.0,134305.0,0,0.0,0,0.0,586.0,30586.0
2024-01-04 09:15:00,134310.0,134315.0,134265.0,134290.0,-1,298.0,1,1500.0,884.0,30884.0
2024-01-04 09:20:00,134295.0,134320.0,134265.0,134300.0,0,0.0,0,0.0,884.0,30884.0
2024-01-04 09:25:00,134300.0,134395.0,134280.0,134380.0,0,0.0,0,0.0,884.0,30884.0
2024-01-04 09:30:00,134380.0,134425.0,134360.0,134395.0,0,0.0,0,0.0,884.0,30884.0
2024-01-04 09:35:00,134390.0,134395.0,134290.0,134310.0,-1,298.0,1,1500.0,1182.0,31182.0
2024-01-04 09:40:00,134305.0,134325.0,134280.0,134285.0,-1,298.0,1,1500.0,1480.0,31480.0
2024-01-04 09:45:00,134290.0,134295.0,134260.0,134285.0,0,0.0,0,0.0,1480.0,31480.0
2024-01-04 09:50:00,134285.0,134315.0,134260.0,134290.0,0,0.0,0,0.0,1480.0,31480.0
2024-01-04 09:55:00,134290.0,134295.0,134105.0,134195.0,-1,298.0,1,1500.0,1778.0,31778.0
2024-01-04 10:00:00,134195.0,134215.0,134025.0,134070.0,-1,298.0,1,1500.0,2076.0,32076.0
2024-01-04 10:05:00,134070.0,134110.0,133965.0,133995.0,-1,298.0,1,1500.0,2374.0,32374.0
2024-01-04 10:10:00,133990.0,134035.0,133870.0,133885.0,-1,298.0,1,1500.0,2672.0,32672.0
2024-01-04 10:15:00,133885.0,134030.0,133840.0,133875.0,-1,298.0,1,1500.0,2970.0,32970.0
2024-01-04 10:20:00,133880.0,133970.0,133870.0,133925.0,0,0.0,0,0.0,2970.0,32970.0
2024-01-04 10:25:00,133925.0,133995.0,133875.0,133945.0,0,0.0,0,0.0,2970.0,32970.0
2024-01-04 10:30:00,133935.0,133940.0,133720.0,133810.0,-1,298.0,1,1500.0,3268.0,33268.0
2024-01-04 10:35:00,133810.0,133815.0,133680.0,133700.0,-1,298.0,1,1500.0,3566.0,33566.0
2024-01-04 10:40:00,133700.0,133715.0,133625.0,133630.0,-1,298.0,1,1500.0,3864.0,33864.0
2024-01-04 10:45:00,133630.0,133645.0,133465.0,133550.0,-1,298.0,1,1500.0,4162.0,34162.0
2024-01-04 10:50:00,133545.0,133590.0,133500.0,133565.0,0,0.0,0,0.0,4162.0,34162.0
2024-01-04 10:55:00,133560.0,133645.0,133550.0,133575.0,0,0.0,0,0.0,4162.0,34162.0
2024-01-04 11:00:00,133575.0,133595.0,133485.0,133525.0,-1,298.0,1,1500.0,4460.0,34460.0
2024-01-04 11:05:00,133530.0,133530.0,132800.0,133025.0,-1,-82.0,-1,-400.0,4378.0,34378.0
2024-01-04 11:10:00,133025.0,133080.0,132835.0,133050.0,0,0.0,0,0.0,4378.0,34378.0
2024-01-04 11:15:00,133050.0,133200.0,133020.0,133175.0,0,0.0,0,0.0,4378.0,34378.0
2024-01-04 11:20:00,133180.0,133210.0,133110.0,133125.0,-1,-82.0,-1,-400.0,4296.0,34296.0
2024-01-04 11:25:00,133125.0,133130.0,132810.0,132810.0,-1,-82.0,-1,-400.0,4214.0,34214.0
2024-01-04 11:30:00,132810.0,133045.0,132655.0,132975.0,0,0.0,0,0.0,4214.0,34214.0
2024-01-04 11:35:00,132975.0,133130.0,132920.0,133030.0,0,0.0,0,0.0,4214.0,34214.0
2024-01-04 11:40:00,133025.0,133060.0,132855.0,133010.0,-1,-82.0,-1,-400.0,4132.0,34132.0
2024-01-04 11:45:00,133015.0,133070.0,132890.0,132910.0,-1,-82.0,-1,-400.0,4050.0,34050.0
2024-01-04 11:50:00,132915.0,133155.0,132895.0,133115.0,0,0.0,0,0.0,4050.0,34050.0
2024-01-04 11:55:00,133115.0,133190.0,133090.0,133180.0,0,0.0,0,0.0,4050.0,34050.0
2024-01-04 12:00:00,133180.0,133445.0,133165.0,133405.0,1,-82.0,-1,-400.0,3968.0,33968.0
2024-01-04 12:05:00,133410.0,133420.0,133260.0,133295.0,0,0.0,0,0.0,3968.0,33968.0
2024-01-04 12:10:00,133295.0,133320.0,133220.0,133310.0,1,-82.0,-1,-400.0,3886.0,33886.0
2024-01-04 12:15:00,133310.0,133320.0,133200.0,133215.0,-1,-82.0,-1,-400.0,3804.0,33804.0
2024-01-04 12:20:00,133215.0,133235.0,133105.0,133220.0,0,0.0,0,0.0,3804.0,33804.0
2024-01-04 12:25:00,133215.0,133330.0,133180.0,133290.0,1,-82.0,-1,-400.0,3722.0,33722.0
2024-01-04 12:30:00,133295.0,133365.0,133275.0,133350.0,1,-82.0,-1,-400.0,3640.0,33640.0
2024-01-04 12:35:00,133350.0,133465.0,133330.0,133440.0,1,-82.0,-1,-400.0,3558.0,33558.0
2024-01-04 12:40:00,133440.0,133470.0,133330.0,133450.0,1,-82.0,-1,-400.0,3476.0,33476.0
2024-01-04 12:45:00,133450.0,133455.0,133385.0,133415.0,0,0.0,0,0.0,3476.0,33476.0
2024-01-04 12:50:00,133415.0,133420.0,133315.0,133355.0,0,0.0,0,0.0,3476.0,33476.0
2024-01-04 12:55:00,133350.0,133395.0,133280.0,133300.0,-1,-82.0,-1,-400.0,3394.0,33394.0
2024-01-04 13:00:00,133300.0,133390.0,133250.0,133270.0,-1,-82.0,-1,-400.0,3312.0,33312.0
2024-01-04 13:05:00,133270.0,133355.0,133245.0,133290.0,0,0.0,0,0.0,3312.0,33312.0
2024-01-04 13:10:00,133290.0,133380.0,133255.0,133360.0,1,-82.0,-1,-400.0,3230.0,33230.0
2024-01-04 13:15:00,133360.0,133435.0,133310.0,133325.0,0,0.0,0,0.0,3230.0,33230.0
2024-01-04 13:20:00,133320.0,133420.0,133320.0,133415.0,1,-82.0,-1,-400.0,3148.0,33148.0
2024-01-04 13:25:00,133420.0,133450.0,133335.0,133355.0,0,0.0,0,0.0,3148.0,33148.0
2024-01-04 13:30:00,133350.0,133365.0,133160.0,133180.0,-1,-82.0,-1,-400.0,3066.0,33066.0
2024-01-04 13:35:00,133180.0,133300.0,133165.0,133245.0,0,0.0,0,0.0,3066.0,33066.0
2024-01-04 13:40:00,133245.0,133250.0,133080.0,133155.0,-1,-82.0,-1,-400.0,2984.0,32984.0
2024-01-04 13:45:00,133160.0,133200.0,133095.0,133110.0,-1,-82.0,-1,-400.0,2902.0,32902.0
2024-01-04 13:50:00,133105.0,133120.0,132920.0,133020.0,-1,-82.0,-1,-400.0,2820.0,32820.0
2024-01-04 13:55:00,133020.0,133070.0,133000.0,133030.0,0,0.0,0,0.0,2820.0,32820.0
2024-01-04 14:00:00,133030.0,133060.0,132905.0,132975.0,-1,-82.0,-1,-400.0,2738.0,32738.0
2024-01-04 14:05:00,132970.0,133035.0,132935.0,132950.0,-1,-82.0,-1,-400.0,2656.0,32656.0
2024-01-04 14:10:00,132945.0,132970.0,132860.0,132910.0,-1,-82.0,-1,-400.0,2574.0,32574.0
2024-01-04 14:15:00,132910.0,132940.0,132855.0,132920.0,0,0.0,0,0.0,2574.0,32574.0
2024-01-04 14:20:00,132925.0,132930.0,132790.0,132840.0,-1,-82.0,-1,-400.0,2492.0,32492.0
2024-01-04 14:25:00,132840.0,132930.0,132820.0,132860.0,0,0.0,0,0.0,2492.0,32492.0
2024-01-04 14:30:00,132860.0,132880.0,132725.0,132870.0,0,0.0,0,0.0,2492.0,32492.0
2024-01-04 14:35:00,132870.0,132995.0,132805.0,132960.0,0,0.0,0,0.0,2492.0,32492.0
2024-01-04 14:40:00,132960.0,132980.0,132770.0,132800.0,-1,-82.0,-1,-400.0,2410.0,32410.0
2024-01-04 14:45:00,132805.0,132830.0,132705.0,132765.0,-1,-82.0,-1,-400.0,2328.0,32328.0
2024-01-04 14:50:00,132765.0,132770.0,132680.0,132690.0,-1,-82.0,-1,-400.0,2246.0,32246.0
2024-01-04 14:55:00,132690.0,132695.0,132520.0,132615.0,-1,-82.0,-1,-400.0,2164.0,32164.0
2024-01-04 15:00:00,132625.0,132625.0,132480.0,132525.0,-1,-82.0,-1,-400.0,2082.0,32082.0
2024-01-04 15:05:00,132525.0,132685.0,132505.0,132605.0,0,0.0,0,0.0,2082.0,32082.0
2024-01-04 15:10:00,132605.0,132670.0,132540.0,132670.0,0,0.0,0,0.0,2082.0,32082.0
2024-01-04 15:15:00,132670.0,132725.0,132595.0,132685.0,0,0.0,0,0.0,2082.0,32082.0
2024-01-04 15:20:00,132680.0,132725.0,132655.0,132715.0,0,0.0,0,0.0,2082.0,32082.0
2024-01-04 15:25:00,132710.0,132785.0,132705.0,132755.0,0,0.0,0,0.0,2082.0,32082.0
2024-01-04 15:30:00,132755.0,132845.0,132745.0,132820.0,1,-82.0,-1,-400.0,2000.0,32000.0
2024-01-04 15:35:00,132815.0,132865.0,132720.0,132730.0,-1,-82.0,-1,-400.0,1918.0,31918.0
2024-01-04 15:40:00,132735.0,132830.0,132730.0,132815.0,1,-82.0,-1,-400.0,1836.0,31836.0
2024-01-04 15:45:00,132810.0,132830.0,132740.0,132800.0,0,0.0,0,0.0,1836.0,31836.0
2024-01-04 15:50:00,132800.0,132810.0,132730.0,132735.0,-1,-82.0,-1,-400.0,1754.0,31754.0
2024-01-04 15:55:00,132735.0,132800.0,132670.0,132740.0,0,0.0,0,0.0,1754.0,31754.0
2024-01-04 16:00:00,132740.0,132800.0,132650.0,132670.0,-1,-82.0,-1,-400.0,1672.0,31672.0
2024-01-04 16:05:00,132665.0,132675.0,132575.0,132585.0,-1,-82.0,-1,-400.0,1590.0,31590.0
2024-01-04 16:10:00,132590.0,132605.0,132390.0,132480.0,-1,-82.0,-1,-400.0,1508.0,31508.0
2024-01-04 16:15:00,132480.0,132635.0,132460.0,132600.0,0,0.0,0,0.0,1508.0,31508.0
2024-01-04 16:20:00,132605.0,132695.0,132595.0,132615.0,0,0.0,0,0.0,1508.0,31508.0
2024-01-04 16:25:00,132615.0,132700.0,132575.0,132675.0,0,0.0,0,0.0,1508.0,31508.0
2024-01-04 16:30:00,132675.0,132695.0,132540.0,132555.0,-1,-82.0,-1,-400.0,1426.0,31426.0
2024-01-04 16:35:00,132555.0,132585.0,132485.0,132515.0,-1,-82.0,-1,-400.0,1344.0,31344.0
2024-01-04 16:40:00,132515.0,132525.0,132440.0,132455.0,-1,-82.0,-1,-400.0,1262.0,31262.0
2024-01-04 16:45:00,132460.0,132610.0,132445.0,132600.0,0,0.0,0,0.0,1262.0,31262.0
2024-01-04 16:50:00,132600.0,132740.0,132595.0,132665.0,1,-82.0,-1,-400.0,1180.0,31180.0
2024-01-04 16:55:00,132670.0,132795.0,132645.0,132760.0,1,-82.0,-1,-400.0,1098.0,31098.0
2024-01-04 17:00:00,132755.0,132795.0,132725.0,132760.0,0,0.0,0,0.0,1098.0,31098.0
2024-01-04 17:05:00,132765.0,132775.0,132670.0,132680.0,0,0.0,0,0.0,1098.0,31098.0
2024-01-04 17:10:00,132675.0,132680.0,132570.0,132580.0,-1,-82.0,-1,-400.0,1016.0,31016.0
2024-01-04 17:15:00,132580.0,132620.0,132465.0,132570.0,-1,-82.0,-1,-400.0,934.0,30934.0
2024-01-04 17:20:00,132565.0,132645.0,132555.0,132630.0,0,0.0,0,0.0,934.0,30934.0
2024-01-04 17:25:00,132630.0,132765.0,132630.0,132755.0,1,-82.0,-1,-400.0,852.0,30852.0
2024-01-04 17:30:00,132760.0,132850.0,132735.0,132780.0,1,-82.0,-1,-400.0,770.0,30770.0
2024-01-04 17:35:00,132785.0,132795.0,132690.0,132705.0,0,0.0,0,0.0,770.0,30770.0
2024-01-04 17:40:00,132700.0,132715.0,132630.0,132690.0,0,0.0,0,0.0,770.0,30770.0
2024-01-04 17:45:00,132690.0,132780.0,132585.0,132585.0,-1,-82.0,-1,-400.0,688.0,30688.0
2024-01-04 17:50:00,132585.0,132640.0,132520.0,132630.0,0,0.0,0,0.0,688.0,30688.0
2024-01-04 17:55:00,132630.0,132650.0,132525.0,132585.0,-1,-82.0,-1,-400.0,606.0,30606.0
2024-01-04 18:00:00,132590.0,132710.0,132550.0,132630.0,0,0.0,0,0.0,606.0,30606.0
2024-01-04 18:05:00,132625.0,132670.0,132560.0,132625.0,0,0.0,0,0.0,606.0,30606.0
2024-01-04 18:10:00,132625.0,132645.0,132535.0,132540.0,0,0.0,0,0.0,606.0,30606.0
2024-01-04 18:15:00,132540.0,132625.0,132510.0,132560.0,0,0.0,0,0.0,606.0,30606.0
2024-01-04 18:20:00,132565.0,132640.0,132530.0,132530.0,0,0.0,0,0.0,606.0,30606.0
2024-01-05 09:00:00,132310.0,132460.0,132170.0,132300.0,-1,-82.0,-1,-400.0,524.0,30524.0
2024-01-05 09:05:00,132300.0,132415.0,132260.0,132395.0,0,0.0,0,0.0,524.0,30524.0
2024-01-05 09:10:00,132395.0,132475.0,132370.0,132445.0,0,0.0,0,0.0,524.0,30524.0
2024-01-05 09:15:00,132450.0,132450.0,132280.0,132305.0,-1,-82.0,-1,-400.0,442.0,30442.0
2024-01-05 09:20:00,132305.0,132335.0,132265.0,132315.0,0,0.0,0,0.0,442.0,30442.0
2024-01-05 09:25:00,132315.0,132325.0,132210.0,132215.0,-1,-82.0,-1,-400.0,360.0,30360.0
2024-01-05 09:30:00,132215.0,132260.0,132195.0,132200.0,-1,-82.0,-1,-400.0,278.0,30278.0
2024-01-05 09:35:00,132200.0,132250.0,132150.0,132200.0,0,0.0,0,0.0,278.0,30278.0
2024-01-05 09:40:00,132200.0,132285.0,132185.0,132265.0,0,0.0,0,0.0,278.0,30278.0
2024-01-05 09:45:00,132265.0,132290.0,132200.0,132215.0,-1,-82.0,-1,-400.0,196.0,30196.0
2024-01-05 09:50:00,132215.0,132240.0,132115.0,132160.0,-1,-82.0,-1,-400.0,114.0,30114.0
2024-01-05 09:55:00,132160.0,132175.0,132130.0,132150.0,-1,-82.0,-1,-400.0,32.0,30032.0
2024-01-05 10:00:00,132150.0,132225.0,132095.0,132220.0,0,0.0,0,0.0,32.0,30032.0
2024-01-05 10:05:00,132220.0,132300.0,132130.0,132295.0,0,0.0,0,0.0,32.0,30032.0
2024-01-05 10:10:00,132295.0,132585.0,132230.0,132555.0,1,-82.0,-1,-400.0,-50.0,29950.0
